Duration,Finished,RecordedDate,ResponseId,Age,Gender,item,TF,TF_RT,Nice,Nice_RT,trial,condition,Answer,Question,correct
906,TRUE,5/14/19 15:37,R_qVfrw0StuNHWayZ,25,Female,15,TRUE,0,4,0,12,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1003,TRUE,5/14/19 15:38,R_2BaL8D4IySmLflo,69,Female,15,TRUE,1.076,4,0,26,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
597,TRUE,5/14/19 15:39,R_1Pc9cOk0l6A0h8S,28,Female,15,TRUE,1.979,3,1.455,15,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1255,TRUE,5/14/19 15:40,R_2yjBy07pV5aTodV,61,Male,15,TRUE,4.181,6,1.573,17,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
920,TRUE,5/14/19 15:40,R_C4CAtlo7vvfNObD,35,Male,15,TRUE,4.853,4,2.985,1,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1341,TRUE,5/14/19 15:41,R_1JXGXB9uKyABYsi,33,Male,15,TRUE,3.126,5,1.893,19,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1333,TRUE,5/14/19 15:41,R_22LCMPNC6mifHiK,45,Male,15,TRUE,0,6,9.153,24,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1083,TRUE,5/14/19 15:42,R_25ZcUMpbiKpeV3s,32,Male,15,TRUE,3.621,4,1.563,7,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1175,TRUE,5/14/19 15:44,R_aY6g2ByMB4qKO2J,40,Male,15,TRUE,2.175,5,0,30,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
507,TRUE,5/14/19 15:45,R_2lvv85ZKMt5KE25,30,Male,15,TRUE,0.261,2,0,16,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
757,TRUE,5/14/19 15:45,R_3kol2JCP8rpesQJ,21,Male,15,FALSE,3.607,5,0,1,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
1186,TRUE,5/14/19 15:46,R_2vcWnChzOZMfBPi,56,Male,15,TRUE,3.348,5,1.739,15,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
369,TRUE,5/14/19 15:46,R_33qk6fuoaenveiB,29,Male,15,TRUE,0,4,0,11,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
357,TRUE,5/14/19 15:47,R_eVu78PIuCrJOPOp,27,Male,15,TRUE,0.487,3,0.493,23,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1545,TRUE,5/14/19 15:47,R_27rIoDYd95Xzofm,33,Male,15,TRUE,4.69,7,3.365,11,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1106,TRUE,5/14/19 15:48,R_1kFkiOFrtO9QsaN,27,Male,15,TRUE,3.017,4,1.829,18,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
876,TRUE,5/14/19 15:48,R_1obBfD0fnpJu1qc,30,Male,15,TRUE,0.818,6,0,15,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1128,TRUE,5/14/19 15:48,R_2f1mnoVb9rkUCDM,58,Male,15,TRUE,2.746,4,2.057,11,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1265,TRUE,5/14/19 15:50,R_3ipQYCn84x6SPFy,55,Female,15,TRUE,3.852,4,1.229,24,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1377,TRUE,5/14/19 15:50,R_CetIIdJkszskoSJ,35,Male,15,TRUE,2.032,2,1.309,9,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
907,TRUE,5/14/19 15:50,R_23WxnjIymLBMOLc,27,Female,15,FALSE,1.198,4,0,7,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
959,TRUE,5/14/19 15:51,R_0D8gcBPEOLTpuHT,28,Male,15,TRUE,2.553,1,0,28,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
549,TRUE,5/14/19 15:52,R_1r6LGa91FM9pKJd,31,Male,15,TRUE,2.787,6,1.136,12,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1411,TRUE,5/14/19 15:54,R_1Q4JlHjSTfYLh6W,32,Male,15,TRUE,14.377,5,0,27,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
755,TRUE,5/14/19 15:56,R_2OZMbYgsYCsUxuq,33,Male,15,TRUE,2.236,2,1.111,24,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1151,TRUE,5/14/19 15:56,R_1Iy3JZKjpKtphoe,28,Male,15,TRUE,1.552,5,0,14,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
859,TRUE,5/14/19 15:56,R_BJK0CCdFIggs2Ih,31,Male,15,TRUE,2.058,5,0.57,15,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1607,TRUE,5/14/19 15:58,R_1CraoytTQtSdFMe,59,Female,15,TRUE,2.787,2,2.158,21,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1419,TRUE,5/14/19 16:00,R_1DOph3TS2kLMloH,60,Male,15,TRUE,3.159,4,0,5,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
892,TRUE,5/14/19 16:02,R_WCYTKarVRY7loJj,59,Male,15,TRUE,3.103,7,0,2,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
362,TRUE,5/14/19 16:02,R_1jJLTVgtKZtgbZc,30,Female,15,FALSE,1.695,2,0,18,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
1549,TRUE,5/14/19 16:04,R_1gC7uL1hTOZoxLQ,30,Male,15,TRUE,2.365,2,0.4,29,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
777,TRUE,5/14/19 16:06,R_2CB9I8sjBPestnU,32,Male,15,TRUE,0.872,5,0,14,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
558,TRUE,5/14/19 16:07,R_w6oo2lORlkkwg6J,52,Male,15,TRUE,0.83,4,0,14,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
842,TRUE,5/14/19 16:07,R_1QFUsHLgI1PKzdX,33,Other,15,TRUE,2.623,6,0,4,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
994,TRUE,5/14/19 16:08,R_2w1zXkAmwMRLqbU,55,Male,15,TRUE,2.024,5,0.93,28,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
526,TRUE,5/14/19 16:09,R_yVojdxA4Qc2SM6Z,22,Female,15,TRUE,1.601,4,0.301,16,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1530,TRUE,5/14/19 16:12,R_2uCgFaRmHUDhIf7,31,Male,15,TRUE,32.788,7,0,6,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
697,TRUE,5/14/19 16:12,R_22WEl3oKB1yJlqu,32,Male,15,TRUE,2.721,5,0,4,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1231,TRUE,5/14/19 16:12,R_2VQh51rUDdZ9Jjj,34,Female,15,TRUE,2.216,5,0,21,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1236,TRUE,5/14/19 16:16,R_2Etzf5ukQIjbtJC,33,Male,15,TRUE,30.604,7,5.441,10,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
716,TRUE,5/14/19 16:17,R_2aaaG4DS3K5xQKV,38,Male,15,TRUE,1.357,5,0,4,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
281,TRUE,5/14/19 16:18,R_1IaTnBTvxnhMUS8,24,Female,15,FALSE,0.297,3,0,16,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
611,TRUE,5/14/19 16:23,R_su4ao8Mrwhsf4f7,30,Male,15,TRUE,4.7,5,1.437,10,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1915,TRUE,5/14/19 16:24,R_3PREu7zW7lf39D8,26,Male,15,TRUE,1.439,4,0,25,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1626,TRUE,5/14/19 16:26,R_2EzAdUE0tbjp8v7,37,Male,15,FALSE,5.2,7,0,6,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
552,TRUE,5/14/19 16:26,R_QfGskrDfHKZWl2h,20,Male,15,TRUE,2.698,5,0,27,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
990,TRUE,5/14/19 16:29,R_3NXpuQFQ4bHgQRE,33,Female,15,TRUE,1.877,4,0,15,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1114,TRUE,5/14/19 16:30,R_AyCN2EJ5lU2nyYF,43,Female,15,TRUE,2.905,7,0,29,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
713,TRUE,5/14/19 16:31,R_uftWlqmgubaOJ69,28,Female,15,TRUE,4.319,5,0,2,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
481,TRUE,5/14/19 16:32,R_3fW4slLzpd1kbI0,25,Female,15,TRUE,2.519,4,0,3,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
498,TRUE,5/14/19 16:35,R_2ztOw3MPuFgLpOW,43,Female,15,FALSE,0.761,7,0,22,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
541,TRUE,5/14/19 16:35,R_25zKVzfW9MCpON7,22,Male,15,TRUE,2.108,6,0.395,3,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1060,TRUE,5/14/19 16:36,R_4Jlnqmgs0JqFgGZ,30,Male,15,TRUE,1.639,5,1.469,16,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1123,TRUE,5/14/19 16:37,R_2ciMm8WmFhV74X6,28,Female,15,TRUE,2.694,5,2.566,30,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1567,TRUE,5/14/19 16:39,R_1pAOZvGdKUuRHW1,61,Female,15,TRUE,2.326,1,1.343,12,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
698,TRUE,5/14/19 16:39,R_2AZniJm3WwEQQYs,35,Female,15,TRUE,1.427,4,2.95,7,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1017,TRUE,5/14/19 16:39,R_1JXakBB0ny6kFBn,43,Female,15,TRUE,2.235,6,0,29,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
825,TRUE,5/14/19 16:39,R_1FJ1RbaVvIJYun5,27,Male,15,TRUE,1.296,5,0,18,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1266,TRUE,5/14/19 16:42,R_27HyKcao8EEy0Ne,37,Male,15,TRUE,9.136,6,0,2,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
907,TRUE,5/14/19 16:43,R_RgGlpdV4JYbV52F,43,Female,15,TRUE,1.606,2,2.459,26,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
819,TRUE,5/14/19 16:43,R_2vkOyanR6k1G6ya,28,Male,15,TRUE,1.851,7,0,8,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1481,TRUE,5/14/19 16:43,R_1r36C6RdKQM5ITH,39,Male,15,TRUE,2.392,4,2,16,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1025,TRUE,5/14/19 16:48,R_1rcc3VeMvr7F3K7,30,Male,15,TRUE,1.784,4,2.329,11,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
862,TRUE,5/14/19 16:50,R_1Hocb5VQV8VP4S5,27,Female,15,TRUE,2.796,5,0,17,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1988,TRUE,5/14/19 16:54,R_OrjO7CVUB0Q5nzP,36,Female,15,TRUE,2.049,5,0.999,19,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1859,TRUE,5/14/19 16:54,R_2eatXQR06sgxECZ,46,Male,15,TRUE,3.168,5,1.513,29,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
672,TRUE,5/14/19 16:55,R_3iIszIiVZXbUOdu,35,Female,15,TRUE,1.423,4,0.578,13,neutral,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
883,TRUE,5/14/19 16:55,R_2eUsEhD0GaCB5zR,60,Male,15,TRUE,4.214,1,3.139,28,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1369,TRUE,5/14/19 16:58,R_2uxqBXluTbJKevZ,43,Female,15,TRUE,2.235,5,1.267,17,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
610,TRUE,5/14/19 17:04,R_3enn41SwxDsrnfr,22,Female,15,TRUE,1.453,6,0,19,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1962,TRUE,5/14/19 17:06,R_3PHtv15K5tJpgoo,28,Male,15,TRUE,1.463,1,0,20,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1040,TRUE,5/14/19 17:28,R_2rAUh78NLhXbRGu,49,Female,15,TRUE,2.202,5,1.109,11,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
1505,TRUE,5/14/19 17:35,R_1erPvc8JBTqHT91,25,Female,15,TRUE,2.706,4,3.72,7,cooperation,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",TRUE
16044,TRUE,5/14/19 23:36,R_3lMGZY0jbuDADUu,37,Female,15,FALSE,11.011,1,1.595,2,competition,TRUE,"While Joe is in the kitchen, he will think his bag is in the entryway.",FALSE
579,TRUE,5/14/19 15:29,R_2DYMxUdsqW7urie,NA,Male,16,FALSE,0,3,1.292,20,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
579,TRUE,5/14/19 15:29,R_3nMfbYgmeMsZrvT,29,Male,16,TRUE,0.171,5,0.922,16,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
551,TRUE,5/14/19 15:30,R_1Q3kb3QHK7VyE5w,30,Male,16,FALSE,2.669,4,0,23,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
733,TRUE,5/14/19 15:30,R_3PnHRjcnKxu90Zm,25,Male,16,FALSE,2.654,4,1.692,16,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
680,TRUE,5/14/19 15:31,R_1od3IZBBcQ8uIKW,35,Male,16,TRUE,3.143,2,1.6,6,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
768,TRUE,5/14/19 15:31,R_29n0nxx0pYvnTbf,NA,Female,16,FALSE,2.519,4,0.901,21,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
775,TRUE,5/14/19 15:31,R_vDoFAJWn3ficlc5,30,Female,16,FALSE,0.542,6,0.675,27,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
535,TRUE,5/14/19 15:31,R_1P5IiJLkPGRcfiq,25,Male,16,FALSE,2.744,6,0,16,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
640,TRUE,5/14/19 15:33,R_3RkhbbvCfn0cyo8,33,Female,16,FALSE,2.201,7,0.197,13,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
834,TRUE,5/14/19 15:35,R_6V9NBht1dZxbU2J,27,Male,16,FALSE,3.105,2,0,4,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
930,TRUE,5/14/19 15:35,R_UFRVby7h8t7VjHz,28,Male,16,FALSE,3.08,3,0.88,19,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1038,TRUE,5/14/19 15:36,R_1N3vJDGAXY0GM2n,32,Female,16,FALSE,14.925,2,0,7,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
733,TRUE,5/14/19 15:36,R_3lVvCsyyISloSBp,50,Female,16,FALSE,0.607,4,0,15,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
906,TRUE,5/14/19 15:37,R_qVfrw0StuNHWayZ,25,Female,16,TRUE,0,1,0,8,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
1003,TRUE,5/14/19 15:38,R_2BaL8D4IySmLflo,69,Female,16,TRUE,0.69,4,1.72,6,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
597,TRUE,5/14/19 15:39,R_1Pc9cOk0l6A0h8S,28,Female,16,FALSE,1.82,2,0,26,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1255,TRUE,5/14/19 15:40,R_2yjBy07pV5aTodV,61,Male,16,FALSE,3.77,2,5.015,5,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
920,TRUE,5/14/19 15:40,R_C4CAtlo7vvfNObD,35,Male,16,FALSE,3.941,5,0.964,23,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1341,TRUE,5/14/19 15:41,R_1JXGXB9uKyABYsi,33,Male,16,TRUE,10.33,4,2.659,5,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
1333,TRUE,5/14/19 15:41,R_22LCMPNC6mifHiK,45,Male,16,FALSE,0.877,5,0,5,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1083,TRUE,5/14/19 15:42,R_25ZcUMpbiKpeV3s,32,Male,16,FALSE,9.467,4,0,2,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1175,TRUE,5/14/19 15:44,R_aY6g2ByMB4qKO2J,40,Male,16,FALSE,5.551,1,1.589,25,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
507,TRUE,5/14/19 15:45,R_2lvv85ZKMt5KE25,30,Male,16,TRUE,1.642,1,0.478,17,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
757,TRUE,5/14/19 15:45,R_3kol2JCP8rpesQJ,21,Male,16,FALSE,1.943,6,0,27,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1186,TRUE,5/14/19 15:46,R_2vcWnChzOZMfBPi,56,Male,16,FALSE,4.48,3,0,11,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
369,TRUE,5/14/19 15:46,R_33qk6fuoaenveiB,29,Male,16,TRUE,2.293,4,1.29,1,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
357,TRUE,5/14/19 15:47,R_eVu78PIuCrJOPOp,27,Male,16,FALSE,0.392,3,0.487,11,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1545,TRUE,5/14/19 15:47,R_27rIoDYd95Xzofm,33,Male,16,FALSE,5.43,1,1.808,6,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1106,TRUE,5/14/19 15:48,R_1kFkiOFrtO9QsaN,27,Male,16,FALSE,5.864,1,1.722,6,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
876,TRUE,5/14/19 15:48,R_1obBfD0fnpJu1qc,30,Male,16,FALSE,0.203,7,0.298,28,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1128,TRUE,5/14/19 15:48,R_2f1mnoVb9rkUCDM,58,Male,16,FALSE,3.826,1,0.978,14,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1265,TRUE,5/14/19 15:50,R_3ipQYCn84x6SPFy,55,Female,16,FALSE,22.285,2,0.861,25,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1377,TRUE,5/14/19 15:50,R_CetIIdJkszskoSJ,35,Male,16,FALSE,4.384,3,1.785,13,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
907,TRUE,5/14/19 15:50,R_23WxnjIymLBMOLc,27,Female,16,FALSE,0.611,5,0,29,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
959,TRUE,5/14/19 15:51,R_0D8gcBPEOLTpuHT,28,Male,16,TRUE,4.589,7,0,26,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
549,TRUE,5/14/19 15:52,R_1r6LGa91FM9pKJd,31,Male,16,FALSE,2.661,4,0,3,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1411,TRUE,5/14/19 15:54,R_1Q4JlHjSTfYLh6W,32,Male,16,FALSE,7.337,4,1.988,15,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
755,TRUE,5/14/19 15:56,R_2OZMbYgsYCsUxuq,33,Male,16,FALSE,4.823,3,0,10,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1151,TRUE,5/14/19 15:56,R_1Iy3JZKjpKtphoe,28,Male,16,FALSE,2.115,1,0.61,12,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
859,TRUE,5/14/19 15:56,R_BJK0CCdFIggs2Ih,31,Male,16,FALSE,3.872,5,1.942,10,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1607,TRUE,5/14/19 15:58,R_1CraoytTQtSdFMe,59,Female,16,FALSE,3.955,3,0,14,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1419,TRUE,5/14/19 16:00,R_1DOph3TS2kLMloH,60,Male,16,FALSE,4.968,4,0,15,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
892,TRUE,5/14/19 16:02,R_WCYTKarVRY7loJj,59,Male,16,FALSE,3.383,1,0,20,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
362,TRUE,5/14/19 16:02,R_1jJLTVgtKZtgbZc,30,Female,16,TRUE,0.709,5,0.389,7,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
1549,TRUE,5/14/19 16:04,R_1gC7uL1hTOZoxLQ,30,Male,16,FALSE,3.476,1,0,21,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
777,TRUE,5/14/19 16:06,R_2CB9I8sjBPestnU,32,Male,16,TRUE,45.087,5,0,2,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
558,TRUE,5/14/19 16:07,R_w6oo2lORlkkwg6J,52,Male,16,FALSE,2.819,4,0.402,29,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
842,TRUE,5/14/19 16:07,R_1QFUsHLgI1PKzdX,33,Other,16,FALSE,2.176,4,0,3,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
994,TRUE,5/14/19 16:08,R_2w1zXkAmwMRLqbU,55,Male,16,FALSE,2.909,1,0.791,12,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
526,TRUE,5/14/19 16:09,R_yVojdxA4Qc2SM6Z,22,Female,16,FALSE,2.095,2,1.338,11,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1530,TRUE,5/14/19 16:12,R_2uCgFaRmHUDhIf7,31,Male,16,FALSE,51.452,3,14.035,17,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
697,TRUE,5/14/19 16:12,R_22WEl3oKB1yJlqu,32,Male,16,FALSE,1.617,5,0,23,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1231,TRUE,5/14/19 16:12,R_2VQh51rUDdZ9Jjj,34,Female,16,FALSE,4.628,3,0,18,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1236,TRUE,5/14/19 16:16,R_2Etzf5ukQIjbtJC,33,Male,16,FALSE,3.52,1,0,27,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
716,TRUE,5/14/19 16:17,R_2aaaG4DS3K5xQKV,38,Male,16,FALSE,3.033,3,0,27,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
281,TRUE,5/14/19 16:18,R_1IaTnBTvxnhMUS8,24,Female,16,FALSE,0.323,5,0,25,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
611,TRUE,5/14/19 16:23,R_su4ao8Mrwhsf4f7,30,Male,16,FALSE,3.933,5,0.458,21,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1915,TRUE,5/14/19 16:24,R_3PREu7zW7lf39D8,26,Male,16,TRUE,2.452,5,2.644,12,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
1626,TRUE,5/14/19 16:26,R_2EzAdUE0tbjp8v7,37,Male,16,FALSE,4.154,7,1.885,12,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
552,TRUE,5/14/19 16:26,R_QfGskrDfHKZWl2h,20,Male,16,FALSE,1.769,4,0,23,neutral,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
990,TRUE,5/14/19 16:29,R_3NXpuQFQ4bHgQRE,33,Female,16,FALSE,1.208,1,0.907,4,competition,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",TRUE
1114,TRUE,5/14/19 16:30,R_AyCN2EJ5lU2nyYF,43,Female,16,TRUE,4.344,4,0,21,cooperation,FALSE,"While Janice is in the restroom, she will think her vase is at the vase section of the yard sale.",FALSE
